music_id	typicality
57	0.0031907768780583155
221	0.003190776442705525
91	0.003189125700994285
555	0.0031888880063347764
710	0.003187910235196867
542	0.003187367497865995
127	0.0031863233938680437
298	0.003185962266635986
234	0.0031774783170503834
308	0.0031764866713586784
565	0.0031734507308944756
324	0.0031717737597789417
556	0.0031715158875816945
41	0.003170235528098489
173	0.003167546194230382
14	0.003165323797728765
606	0.0031647337011128473
560	0.0031645483432490764
144	0.0031619305660785507
660	0.0031580881158390995
430	0.0031574352327824063
289	0.003155018769521323
84	0.003152193419079072
323	0.0031517022032063026
568	0.003151368056570708
331	0.0031513449753839766
185	0.003150475337044014
604	0.0031495677939721712
191	0.0031467661965620037
612	0.003146600537778874
116	0.0031439498466199647
51	0.0031386313715836907
199	0.003135492385601871
538	0.003135245353316987
277	0.0031345842653217877
315	0.003130093234182594
316	0.0031291897386418474
467	0.0031285685321148066
198	0.0031282742969551166
200	0.0031258524530614054
269	0.00312287168350941
252	0.00312285733959517
350	0.003118948936483239
62	0.0031175572007589867
146	0.003117503631857512
421	0.0031154696669086703
155	0.0031078914536215273
509	0.0031066671307567813
110	0.003103288242251666
167	0.003101338410805613
633	0.0031000793564307937
704	0.003099917900245752
303	0.0030992577604072964
496	0.003098175225103759
212	0.0030972524147585803
696	0.0030947199360386174
18	0.0030943545438428164
431	0.0030900685957740187
504	0.003085202349415737
643	0.003083347773782711
286	0.0030679835384321784
33	0.003061538962096304
248	0.0030562170195369063
564	0.0030559679751329346
260	0.0030534250745245886
93	0.0030446010838783154
570	0.003044174662371974
622	0.003041428070009134
411	0.0030412860815730077
700	0.0030372659291918007
105	0.0030349744488401263
211	0.0030348731380868232
692	0.003031833583080874
142	0.0030306215428308548
376	0.003028658183662894
493	0.0030278568744319685
715	0.003027448779072312
374	0.003027447787023041
309	0.003027400219556652
450	0.0030270119887795296
184	0.0030247215431109466
599	0.003023668922929256
462	0.003015100955149351
170	0.003011948291453878
186	0.0030062538327417887
381	0.0030051492660136013
77	0.003001519352064867
104	0.002997092968459813
243	0.002993767276096847
406	0.002993086001940207
262	0.0029902283254204754
511	0.002984147649295581
201	0.0029833624642677066
361	0.0029772725692681704
525	0.0029771825389272753
382	0.0029769861950404122
537	0.002972042559460986
82	0.002963234458276192
596	0.0029628119059302684
137	0.0029527194945114365
683	0.0029382428204784835
126	0.0029372556166292196
332	0.0029335970379287856
337	0.0029322805689625353
655	0.0029315196851049012
702	0.0029306961349535206
529	0.002928598331426753
317	0.0029213484924101134
395	0.002910522394752704
673	0.002892645533139142
294	0.0028900220689261785
169	0.0028879960673574736
253	0.002879108677910694
383	0.002876562728917593
64	0.002876514338788521
12	0.0028679560995866103
484	0.0028674133794575184
254	0.0028614342446583283
237	0.0028570321585104836
615	0.0028424906914197214
300	0.0028309048334615315
355	0.002819601748776988
624	0.0028092673761245172
384	0.0028053995163976656
87	0.00279865049704642
657	0.0027985042780696826
580	0.0027921679286735954
42	0.0027818698697357046
365	0.002779137494276681
689	0.0027776329219090286
147	0.00277114553766888
240	0.0027654481636363287
247	0.002749731874623095
520	0.002745051087758183
171	0.0027256489522858255
97	0.002718572403562302
149	0.002718473334241076
357	0.0027166515829028653
539	0.0027139901622283105
13	0.0027083767838496178
410	0.002706634256743964
630	0.002706322309712212
117	0.002675855919808218
209	0.0026697908787050883
98	0.0026663003370391175
327	0.0026598042411577695
663	0.0026428109163495355
301	0.0026384829646976487
204	0.002616724875477284
354	0.0025883285041553264
451	0.002584557029065809
632	0.002583097270029712
60	0.0025547661098470494
244	0.002511506782353385
182	0.0024991058687378973
584	0.002494778526201658
503	0.0024871810642810395
299	0.0024670638206401086
278	0.0024054270741010256
567	0.002343201895369109
416	0.002326986903086406
45	0.002238605994402459
610	0.002197217505956746
726	0.0017764651425345385
306	0.0015704947516350224
